idx,true,text,length,bow
5475,Normal,caller: [noise] caller: [noise] agent: hello this is harper valley national bank my name is jennifer how can i help you today caller: hi my name is elizabeth david i need to check my account balance agent: [noise] caller: [noise] agent: alright which one would you like to check caller: my checking account agent: alright your balance is a hundred and thirty four dollars agent: is there anything els,Fraud,Normal
5476,Fraud,"This call is for the Department of Social Security Administration. The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you. Goodbye.",Fraud,Fraud
5477,Fraud,"지금 본인 명의의 통장이 어떠한 용도로 사용이 되셨는지 제가 간단히 설명을 드릴 텐데요. 네. 중고나라랑 옥션, G마켓 등 인터넷 사이트 알고 계시죠? 네. 이러한 사이트 등에서 고가성의 물건들을 이제 저가에 판매한다고 올려놓고 물건은 안보내고 돈만 편취한 사건입니다. 네. 그러다 보니 피해자분들이 발생을 했고 본인 앞으로 고소, 고발 건이 26건이 확인이 되시는데요. 네. 그렇기 때문에 본인 이 부분에 대해서 공조하지 않았다는 피해자 입증을 해주셔야 되는 부분입니다. 네네. 지금부터 간단한 1차 조사를 할 건데 1차 조사는 간단한 녹취로 조사가 진행이 될 거고요. 네. 아까 제가 초기에 여쭤봤던 내용들 다시 한 번 본인께서 녹취 전화상에 사실대로만 진술을 해주시면은 되는 부분입니다.",Fraud,Fraud
5478,Normal,caller: [noise] agent: [noise] hello this is harper valley national bank my name is elizabeth how can i help you today caller: hi my name is elizabeth jones i would like to reset my password agent: what is your phone number caller: my phone number is caller: seven one two caller: five five one caller: eight five caller: seven zero agent: your password reset link has been sent to your phone is ther,Fraud,Normal
5479,Normal,agent: [noise] agent: hello this is harper valley national bank my name is elizabeth agent: how can i help you today caller: hi caller: my name is michael <unk> caller: what are the local branch hours agent: i'd be glad to look that up for you mr jones agent: and just one moment please agent: okay the branch hours are from nine thirty a m until five p m caller: okay thank you agent: you're welcome,Fraud,Normal
5480,Normal,음~ 나는 성격이 저기 소심하고 말도 잘 못하고 혈액형은 오형인데 오형이 되게기 적극적이고 활발하고 막 이렇다고 하는데 성격하고는 쪼끔 다른 에이형에 가까운 뭐 그런 오형인 거 같아. 어~ 그래서 늘 좀 내 성격이 사실 마음에 안 들거든. 혹시 는 난  성격을 보면 되게 부럽거든. 언제나 어~ 신중하고 음~ 자신감 있고 어~ 그런 부분들이 되게 난 좋아. 그래서  혹시 어떻게 생각해? 자기 성격 좋아하는 사람도 있을까? 나도 정말 내 성격이 싫거든. 언니 오형이 오형이 전형적인 오형 같아. 진짜 전형적인 오형에 전형적인 저형적 전형적으로 외향적이고 활발해보이는 듯한 그런 전형적인 오형 같은데 어~ 보통 혈액형하고 비슷하게 맞는 거 같으면서도 그렇게 하면은 혈액형 뭐 네 가지 혈액형으로 성격이 네 가지 유형으,Fraud,Normal
5481,Fraud,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro in your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",Fraud,Fraud
5482,Normal,caller: [noise] caller: [noise] agent: hello this is harper valley national bank my name is michael how can i help you today caller: [noise] caller: hi my name is patricia brown i lost my debit card can you send me a new one agent: sure uh agent: i can replace your card agent: uh which one would you like to replace caller: my debit card agent: sorry can you repeat that caller: yes my debit card ag,Fraud,Normal
5483,Fraud,"Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 833-769-1634 from 8am to 5pm Pacific Standard Time. Thank you and have a great day!",Fraud,Fraud
5484,Normal,가장 인상 깊게 보셨던 영화가 무엇인가요? 네. 가장 최근에 넷플릭스 통해서 봤던 로맨스 영환데 되게 유명한 영화거든요. 이터널 선샤인이라는 영화를 봤는데 사실 같이 보던 사람은 그걸 중간에 못 보겠다고 끊었었어요. 그~ 그 내용에 대해서 너무 스트레스를 많이 받아서 그걸 더 이상 못 보겠다고 하고 중간에 중단을 하고 저는 나중에 이어서 봤거든요. 근데 그 둘의 어떤 사랑 얘기를 펼쳐내는 과정이 너무 독특했고 또 영화적 기법도 뭔가 지금 봤는데도 세련된 느낌 이랄까. 그런 게 많이 있어서 이터널 선샤인이 주는 어떤 내 좀 푹 빠졌었던 거 같고. 또 다른 영화는 어~ 다들 아시겠지만 기생충 이란 영화를 보고 그~ 봉준호 감독이 연출하는 그런 내용들과 그 중간중간에 넣어져 있는 플롯들이 이~ 생각을 굉장히 많이,Fraud,Normal
5485,Normal,언니 나는 어느 시점에 구체적인 거는 모르겠는데 그냥 어렸을 때부터 그냥 운동이 좋았어. 특별한 계기가 있었던 것도 아니고 뭔가 어~ 그렇지는 않은데 그냥 좋아서 운동을 학교에서 운동회가 있든 뭐를 행사가 있든 하면은 항상 참여를 해서 나갔던 거 같아. 그래서 그때 좋아하다 보니까 당연히 실력 실력도 잘 나오고 그래서 그쪽에 계속 관심을 갖고 커가면서도 어~ 전공은 아니지만 그래도 항상 가까이에 운동이 내 옆에 있었던 거 같아. 그러다가 어~ 대학교 들어가 대학교 들어가서 그냥 계속 편하게 생활을 하다 보니까 살이 너무 찌는 거야. 그래가지고 좋아했는데도 그렇게 매일 하진 않았지만 살이 너무 쪄서 안 되겠다 싶어서 그때부터 저 그때부터 적극적으로 매일 하는 운동을 찾았던 거 같아. 그래서 찾은 게 에어로빅이,Fraud,Normal
5486,Normal,agent: hello this is harper valley national bank my name is mary how can i help you today caller: hi my name is elizabeth smith caller: i need to check my account balance agent: sure i can help you with that agent: uh what which account would you like to check caller: [noise] caller: my checking account agent: sure um so it shows that your checking account balance is sixty seven dollars is there a,Fraud,Normal
5487,Fraud,담당자 맞으시고요 사촌 형님이라고 하셨었나요? 아 예 예 저희가 처리 좀 도와 드릴 거고요 당일만 기상 도로에서 우리 고객님 오늘 현재 주가 나의 저희 쪽 사진 받아 보시는 걸로 진행 도움드리고 했잖아요 일단 모아나에서 나오신 거예요.,Normal,Fraud
5488,Fraud,"and put on our do not call list, press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist. Call our car at 800-833-304-1447.",Normal,Fraud
5489,Fraud,내비 좀 꺼내 가지고 이제 확인 좀 하려고 연락을 드린 거예요이 3년안에 신분증이나 핸드폰 개인정보유출 달만 하면 무슨 생각 있으세요? 없으시고 뭐냐면은 김희선 현재 미 메시지 보냈는데 그 당시에 필요한 건지 잘 모르겠지만 현장에서 이제 대장에게 충전기랑 체크 카드로 결제했어요. 배고픈 돼지랑 넉넉하고 신한은행 이걸 경희대 가지고 여자 있잖아 뭐 하기는 확인해 달라고 그랬는데 못 하시는 거 있으세요?,Fraud,Fraud
5490,Fraud,"There was a purchase made of Apple Airpods and Apple MacBook Pro by you, amounting to $1,537.35 from Amazon.com. If you have not made this change, action press 1 to speak to Amazon.",Normal,Fraud
5491,Normal,agent: hello this is harper valley national bank my name is jennifer how can i help you today caller: [noise] hi my name is linda davis i would like to transfer money between my accounts agent: which card <unk> agent: uh which account would you like to transfer caller: from my savings account to my checking account agent: okay agent: and how much would you like to transfer caller: the amount is si,Fraud,Normal
5492,Fraud,지금까지 진술 잘 해 주셨는데요. 자 인제 지금부터는 담당 검사님한테 이관이 되실 거고 이제 공문도 확인시켜 드릴 거고 오늘 금일 안으로 피해자 입증 받게끔 도와주실 검사 님 인사시켜 드리는 건데 괜히 뭐 위증하지 마시구요 네 여보세요. 네 전화연결 되었구요. 본인 성함 사건 번호 먼저 확인을 좀 할게요. 네 확인되셨고 5290호 (삐-) 안건 녹취조사를 진행할게요,Fraud,Fraud
5493,Fraud,"Participant ID#202 [0:00]		[Calling sound] Victim:	[0:11] Hi. Attacker:	[0:12] Hi, I’m Jane from the UCI Registrar’s Office and I have a couple of questions about your course registration. Am I speaking to [Censored]? Victim:	[0:20] Is this the study? Attacker:	[0:22] Uh, yes I am. [laugh]  Victim:	[0:23] You’re like, it’s like based on yeah. Attacker:	[0:27] Oh that was quick. What gave it away? ",Fraud,Fraud
5494,Fraud,"이제 철산역 지점에서 통장 개설한 사실 있으세요? 아니요. 아~ 그런 적은 없으시고요? 그쪽에서 금융 쪽으로 거래하신 적도 없으신 거죠?음… 전혀 없으셨고… 알겠습니다. 기재 좀 해드렸고요.이렇게 연락드리게 된 정확한 이유가 뭐냐면은… (생략) 대포통장들을 직접 개설을 해가지고 뭐 금전적인 대가성이라든지 아니면은 어떠한 대가성을 받으셔가지고 그 두 장의 대포통장들을 판매, 양도를 하신 건지 아니시면은 본인의 개인 정보가 외부로 유출이 되면서 대포통장 명의도용 당하신 피해자분이신지 제가 쉽게 말씀을 좀 정리를 해드리면은 피해자인지 아니면 가해자인지 이것 좀 구분 차 연락을 드린 거예요.음… 그럼 제가 모르면 피해자겠네요? 하하. 근데 저희 검찰들 입장에서는 이제 본인께서 피해자라고 말씀만 하셔가지고 피해자라고",Fraud,Fraud
5495,Normal,병역 특례 받아 법정 봉사 활동 시간을 채워야 하는 예술 체육요원의 60명 가운데 31명가량이 허위 실적을 제출하거나 시간 부풀리기를 했다는 기사가 나왔는데요. 어떻게 생각하십니까? 병무청에서는 그~ 85명 중에 절반가량이 그~ 드는 이제 많은 인원들이 이제 병역 특례를 받아 법정 봉사 활동을 허위로 허위로 제출을 하고 자기에게 못 미쳤지만은 그에 대해서 그 병무청에서도 무자격인 이에도 불구하고 혜택을 주었다고 저는 생각하고 있습니다. 병무청은 아직 대면 조사도 하지 못한 스 스물 다섯 명 정도의 인원이 있는데요. 거기에서 자격이 못 미쳤다고 판단을 했음에도 불구하고 혜택을 주었다고 전 생각하는데 어떻게 생각하십니까? 기사에 따르면 병무청의 실수인지 아니면 문체부의 행정 실수인지 정확히 판단을 못 하고 있는,Fraud,Normal
