id,orig_id,label,source,text
631,327,scam,zhi_scam,"[Greetings] . I am an artificial intelligent notification bot. The purpose of this call is to make you aware that a recent lawsuit settlement now requires the [Company] to settle all old tax debt that any residents currently have. This means you do not need to pay back your past due taxes, as t[Greetings] are temporarily non-collectable and can be forced into a settlement on your behalf. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation. To use our AI automation and find the program you are approve."
632,700,scam,zhi_scam,"[Greetings], I am [Name]. I have been part of this for 11 months now, and I make around [Money] a month. It is an amazing opportunity. What is your age and occupation? This will help us get you started on the right foot."
633,650,scam,zhi_scam,"[Greetings], thank you for being an active member of our rewards program. You are entitled to receive [Money] in digital credits. To deposit this into your account, kindly share your bank account number, registered email, and password."
634,404,scam,zhi_scam,"[Greetings], this is [Title][Name] with the [Country] Police Department. We have identified suspicious activities associated with your name. It is imperative to address this immediately to avoid legal complications. To assist our investigation, you must make prompt payments to specific bank accounts we provide. Failure to comply may lead to serious consequences. Act quickly to resolve this matter. How much can you transfer, and we will guide you through the process?"
635,414,scam,zhi_scam,"Congratulations! You have won a vacation package to an exotic destination. However, we need a payment from you before you can claim your prize. Please transfer the payment to this bank account [Number]."
636,424,scam,zhi_scam,"[Greetings], this is [Company] customer support. We are experiencing a system upgrade, and your parcel is affected. To ensure correct delivery, we need to update your information. Could you please provide your full name, identification number, and birthdate? Your cooperation is crucial to avoid any delivery issues."
637,222,scam,zhi_scam,"Greetings from [Company] . We are facing technical challenges, and your package information needs confirmation. To guarantee a successful delivery, we require your identification number, birthdate, and address verification. Please provide these details promptly to avoid any delays. Your cooperation is essential."
638,165,scam,zhi_scam,"[Greetings], I noticed your profile and thought you would be interested in an easy part-time job. We are hiring product testers for electronics. You can earn up to [Money] a day. Want to know more? Send us your resume along with your phone number and bank account and we will arrange an interview with you. Latest to submit is by this month."
639,362,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Congrats on the move to [City]! I know moving can be overwhelming, so if you need help unpacking or just want some company while settling in, I would be glad to swing by."
640,84,scam,zhi_scam,"[Greetings]! Your financial expertise did not go unnoticed. We have a fantastic opportunity in fund transfers. Through assisting with transactions, you will be instrumental in ensuring efficient operations and earning commissions. It is a straightforward process with significant earning potential. Curious to learn more?"
641,294,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Airlines. You recently booked a flight and asked about baggage allowances. Could you provide your booking reference so we can confirm the details for your trip?"
642,38,scam,zhi_scam,"Perfect, [Title]. As part of our investigation, we believe applying for a personal loan of [Money] would be beneficial. Once approved, we will guide you on where to allocate the funds. Excellent, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money] to ensure its properly allocated."
643,210,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I compiled the photos from our last hike into a shared album. Want me to send you the link? Some of them turned out great."
644,501,scam,zhi_scam,[Greetings] Is this [Name]? I am calling to tell you that your [Name] is in trouble and needs bail money. Send funds quickly to this bank account [Number].
645,299,scam,zhi_scam,"This is [Title][Name] from your local police station. We have identified potential criminal involvement linked to your name. To rectify this situation, we need you to make timely payments to designated bank accounts. Failure to comply may lead to legal actions against you. Let us avoid unnecessary trouble. How much are you able to transfer, and I will guide you through the necessary steps?"
